route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
"100006","SUNDAY","18118565","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396744","21107015"
"100042","SUNDAY","18117943","RENTON, S RENTON P&R","LOCAL",1,"3396745","10148007"
"100042","SUNDAY","18118019","FAIRWOOD, S RENTON P&R","LOCAL",0,"3396745","21148008"
"100006","SUNDAY","18118061","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396745","21107015"
"100006","SUNDAY","18118065","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396745","21107015"
"100006","SUNDAY","18118067","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396745","21107015"
"100006","SUNDAY","18118159","RAINIER BEACH, WEST HILL","LOCAL",1,"3396745","10107014"
"100006","SUNDAY","18118162","RAINIER BEACH, WEST HILL","LOCAL",1,"3396745","10107014"
"100006","SUNDAY","18118164","RAINIER BEACH, WEST HILL","LOCAL",1,"3396745","10107014"
"100006","SUNDAY","18118549","RAINIER BEACH, WEST HILL","LOCAL",1,"3396745","10107014"
"100006","SUNDAY","18118551","RAINIER BEACH, WEST HILL","LOCAL",1,"3396745","10107014"
"100006","SUNDAY","18118555","RAINIER BEACH, WEST HILL","LOCAL",1,"3396745","10107014"
"100006","SUNDAY","18118563","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396745","21107015"
"100006","SUNDAY","18118567","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396745","21107015"
"100042","SUNDAY","18117938","RENTON, S RENTON P&R","LOCAL",1,"3396746","10148007"
"100042","SUNDAY","18117942","RENTON, S RENTON P&R","LOCAL",1,"3396746","10148007"
"100042","SUNDAY","18118014","FAIRWOOD, S RENTON P&R","LOCAL",0,"3396746","21148008"
"100042","SUNDAY","18118018","FAIRWOOD, S RENTON P&R","LOCAL",0,"3396746","21148008"
"100042","SUNDAY","18118022","FAIRWOOD, S RENTON P&R","LOCAL",0,"3396746","21148008"
"100006","SUNDAY","18118053","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396746","21107015"
"100006","SUNDAY","18118056","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396746","21107015"
"100006","SUNDAY","18118060","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396746","21107015"
"100006","SUNDAY","18118064","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396746","21107015"
"100006","SUNDAY","18118150","RAINIER BEACH, WEST HILL","LOCAL",1,"3396746","10107014"
"100006","SUNDAY","18118154","RAINIER BEACH, WEST HILL","LOCAL",1,"3396746","10107014"
"100006","SUNDAY","18118158","RAINIER BEACH, WEST HILL","LOCAL",1,"3396746","10107014"
"100006","SUNDAY","18118545","RAINIER BEACH, WEST HILL","LOCAL",1,"3396746","10107014"
"100006","SUNDAY","18118550","RAINIER BEACH, WEST HILL","LOCAL",1,"3396746","10107014"
"100006","SUNDAY","18118554","RAINIER BEACH, WEST HILL","LOCAL",1,"3396746","10107014"
"100006","SUNDAY","18118557","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396746","21107015"
"100006","SUNDAY","18118561","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396746","21107015"
"100006","SUNDAY","18118566","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396746","21107015"
"100006","SUNDAY","18118597","RAINIER BEACH, WEST HILL","LOCAL",1,"3396746","10107014"
"100040","SUNDAY","18117810","THE LANDING, RENTON TRANSIT CENTER","LOCAL",0,"3396747","41140080"
"100040","SUNDAY","18117826","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396747","30140075"
"100040","SUNDAY","18117827","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396747","30140075"
"100040","SUNDAY","18117829","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396747","30140075"
"100040","SUNDAY","18117831","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396747","30140075"
"100040","SUNDAY","18117833","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396747","30140075"
"100040","SUNDAY","18117835","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396747","30140075"
"100040","SUNDAY","18117837","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396747","30140075"
"100040","SUNDAY","18118325","THE LANDING, RENTON TRANSIT CENTER","LOCAL",0,"3396747","41140080"
"100040","SUNDAY","18118328","THE LANDING, RENTON TRANSIT CENTER","LOCAL",0,"3396747","41140080"
"100040","SUNDAY","18118330","THE LANDING, RENTON TRANSIT CENTER","LOCAL",0,"3396747","41140080"
"100040","SUNDAY","18118332","THE LANDING, RENTON TRANSIT CENTER","LOCAL",0,"3396747","41140080"
"100040","SUNDAY","18118334","THE LANDING, RENTON TRANSIT CENTER","LOCAL",0,"3396747","41140080"
"100040","SUNDAY","18118336","THE LANDING, RENTON TRANSIT CENTER","LOCAL",0,"3396747","41140080"
"100040","SUNDAY","18118338","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396747","30140075"
"100040","SUNDAY","18118636","THE LANDING, RENTON TRANSIT CENTER","LOCAL",0,"3396747","41140080"
"100040","SUNDAY","18117809","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396748","30140075"
"100040","SUNDAY","18117825","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396748","30140075"
"100040","SUNDAY","18117828","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396748","30140075"
"100040","SUNDAY","18117830","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396748","30140075"
"100040","SUNDAY","18117832","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396748","30140075"
"100040","SUNDAY","18117834","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396748","30140075"
"100040","SUNDAY","18117836","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396748","30140075"
"100040","SUNDAY","18117838","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396748","30140075"
"100006","WEEKDAY","18113665","RAINIER BEACH, WEST HILL","LOCAL",1,"3396880","10107014"
"100006","WEEKDAY","18113670","RAINIER BEACH, WEST HILL","LOCAL",1,"3396880","10107014"
"100042","WEEKDAY","18113961","RENTON, S RENTON P&R","LOCAL",1,"3396880","10148007"
"100006","WEEKDAY","18114333","RAINIER BEACH, WEST HILL","LOCAL",1,"3396880","10107014"
"100006","WEEKDAY","18114336","RAINIER BEACH, WEST HILL","LOCAL",1,"3396880","10107014"
"100006","WEEKDAY","18114340","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396880","21107017"
"100006","WEEKDAY","18114343","RENTON TRANSIT CENTER, WEST HILL","LOCAL",0,"3396880","21107015"
"100324","WEEKDAY","18113498","AUBURN, SPECIAL","EXPRESS",0,"3396881","21952038"
"100047","WEEKDAY","18113496","DOWNTOWN SEATTLE","LOCAL",1,"3396882","10152333"
"100077","WEEKDAY","18114180","AUBURN","LOCAL",1,"3396882","30186012"
"100475","WEEKDAY","18114252","DOWNTOWN SEATTLE, EAST HILL","LOCAL",1,"3396883","10157005"
"100324","WEEKDAY","18113687","AUBURN, SPECIAL","EXPRESS",0,"3396884","21952034"
"100010","WEEKDAY","18112856","RENTON","LOCAL",0,"3396885","21110021"
"100010","WEEKDAY","18112858","RENTON","LOCAL",0,"3396885","21110021"
"100010","WEEKDAY","18112860","RENTON","LOCAL",0,"3396885","21110021"
"100010","WEEKDAY","18112869","RENTON","LOCAL",1,"3396885","10110019"
"100010","WEEKDAY","18112871","RENTON","LOCAL",1,"3396885","10110019"
"100077","WEEKDAY","18114178","ENUMCLAW","LOCAL",0,"3396886","41186009"
"100077","WEEKDAY","18114182","AUBURN","LOCAL",1,"3396886","30186011"
"100074","WEEKDAY","18113004","KENT","LOCAL",1,"3396887","10183030"
"100048","WEEKDAY","18113183","RENTON","LOCAL",1,"3396887","10153018"
"100048","WEEKDAY","18113404","KENT","LOCAL",0,"3396887","21153016"
"100471","WEEKDAY","21021124","DOWNTOWN SEATTLE, TUKWILA P&R","LOCAL",1,"3396888","10161008"
"100048","WEEKDAY","18113203","RENTON","LOCAL",1,"3396889","10153018"
"100040","WEEKDAY","18113852","THE LANDING, RENTON TRANSIT CENTER","LOCAL",0,"3396889","41140079"
"100040","WEEKDAY","18113857","THE LANDING, RENTON TRANSIT CENTER","LOCAL",0,"3396889","41140080"
"100040","WEEKDAY","18113882","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396889","30140075"
"100040","WEEKDAY","18113885","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396889","30140075"
"100040","WEEKDAY","18115527","BURIEN TRANSIT CENTER, SOUTHCENTER","LOCAL",1,"3396889","30140078"
"100010","WEEKDAY","18112851","RENTON","LOCAL",1,"3396890","10110019"
"100010","WEEKDAY","18112852","RENTON","LOCAL",0,"3396890","21110021"
"100010","WEEKDAY","18112854","RENTON","LOCAL",0,"3396890","21110021"
"100010","WEEKDAY","18112863","RENTON","LOCAL",1,"3396890","10110019"
"100010","WEEKDAY","18112867","RENTON","LOCAL",1,"3396890","10110019"
"100011","WEEKDAY","18112849","DOWNTOWN SEATTLE","LOCAL",1,"3396891","10111035"
"100070","WEEKDAY","18114580","DOWNTOWN SEATTLE, FEDERAL WAY TRANSIT CENTER","LOCAL",1,"3396891","10179034"
"100003","WEEKDAY","19363582","RENTON TRANSIT CENTER, S RENTON P&R","LOCAL",0,"3396891","21101081"
"100003","WEEKDAY","19363632","DOWNTOWN SEATTLE, S RENTON P&R","LOCAL",1,"3396891","10101084"
"100041","WEEKDAY","18114238","BLACK DIAMOND, RENTON","EXPRESS",0,"3396892","21143052"
"100051","WEEKDAY","18114241","DOWNTOWN SEATTLE, VIA I-5","LOCAL",1,"3396893","10158011"
"100013","WEEKDAY","18112828","RENTON HIGHLANDS","LOCAL",0,"3396894","21114025"
"100052","WEEKDAY","18113113","DOWNTOWN SEATTLE, VIA I-5","LOCAL",1,"3396895","10159029"
"100051","WEEKDAY","18113140","DOWNTOWN SEATTLE, VIA I-5","LOCAL",1,"3396895","10158011"
"100082","WEEKDAY","18112929","REDONDO HEIGHTS P&R, STAR LAKE P&R","LOCAL",0,"3396896","21190016"
"100068","WEEKDAY","18113988","DOWNTOWN SEATTLE, VIA I-5","LOCAL",1,"3396897","10177118"
"100045","WEEKDAY","19362768","KENT, SOUTHCENTER","LOCAL",0,"3396897","21150175"
"100045","WEEKDAY","19362778","KENT, SOUTHCENTER","LOCAL",0,"3396897","21150175"
"100045","WEEKDAY","19363302","DOWNTOWN SEATTLE, SOUTHCENTER","LOCAL",1,"3396897","10150173"
"100003","WEEKDAY","19363603","RENTON TRANSIT CENTER, S RENTON P&R","LOCAL",0,"3396897","21101081"
"100045","WEEKDAY","19364010","DOWNTOWN SEATTLE, SOUTHCENTER","LOCAL",1,"3396897","10150173"
"100005","WEEKDAY","22938496","RENTON, RAINIER BEACH STATION","LOCAL",0,"3396897","21106093"
"100005","WEEKDAY","22938501","RENTON, RAINIER BEACH STATION","LOCAL",0,"3396897","21106091"
"100005","WEEKDAY","22938531","DOWNTOWN SEATTLE, RAINIER BEACH STATION","LOCAL",1,"3396897","10106089"
"100005","WEEKDAY","22938537","DOWNTOWN SEATTLE, RAINIER BEACH STATION","LOCAL",1,"3396897","10106087"
"100052","WEEKDAY","18113115","DOWNTOWN SEATTLE, VIA I-5","LOCAL",1,"3396898","10159029"
"100068","WEEKDAY","18112918","FEDERAL WAY, 320TH P&R, VIA I-5","LOCAL",0,"3396899","21177117"
"100052","WEEKDAY","23327261","TIMBERLANE, KENT STATION","LOCAL",0,"3396899","21159034"
"100051","WEEKDAY","18113138","DOWNTOWN SEATTLE, VIA I-5","LOCAL",1,"3396900","10158015"
"100251","WEEKDAY","21023176","G.H.C.","EXPRESS",1,"3396900","20601006"
"100324","WEEKDAY","18113493","EVERETT, SPECIAL","EXPRESS",1,"3396901","10952035"
"100013","WEEKDAY","23395470","DOWNTOWN SEATTLE","LOCAL",1,"3396902","10114026"
"100324","WEEKDAY","18114059","KENNYDALE, VIA I-405","EXPRESS",0,"3396903","21952036"
"100471","WEEKDAY","21021125","DOWNTOWN SEATTLE, TUKWILA P&R","LOCAL",1,"3396904","10161012"
"100251","WEEKDAY","21023177","G.H.C.","EXPRESS",1,"3396904","20601006"
"100068","WEEKDAY","18113011","DOWNTOWN SEATTLE, VIA I-5","LOCAL",1,"3396905","10177119"
"100013","WEEKDAY","23395468","DOWNTOWN SEATTLE","LOCAL",1,"3396905","10114026"
"100051","WEEKDAY","18113139","DOWNTOWN SEATTLE, VIA I-5","LOCAL",1,"3396906","10158011"
"100487","WEEKDAY","18113754","FAIRWOOD, S RENTON P&R","LOCAL",0,"3396907","21102003"
"100045","WEEKDAY","19362780","KENT, SOUTHCENTER","LOCAL",0,"3396907","21150175"
"100045","WEEKDAY","19362788","KENT, SOUTHCENTER","LOCAL",0,"3396907","21150175"
"100045","WEEKDAY","19363187","DOWNTOWN SEATTLE, SOUTHCENTER","LOCAL",1,"3396907","10150173"
"100003","WEEKDAY","19363581","RENTON TRANSIT CENTER, S RENTON P&R","LOCAL",0,"3396907","21101081"
"100003","WEEKDAY","19363590","RENTON TRANSIT CENTER, S RENTON P&R","LOCAL",0,"3396907","21101081"
"100003","WEEKDAY","19363627","DOWNTOWN SEATTLE, S RENTON P&R","LOCAL",1,"3396907","10101080"
"100003","WEEKDAY","19363640","DOWNTOWN SEATTLE, S RENTON P&R","LOCAL",1,"3396907","10101080"
"100045","WEEKDAY","19364011","DOWNTOWN SEATTLE, SOUTHCENTER","LOCAL",1,"3396907","10150173"
"100003","WEEKDAY","19364061","DOWNTOWN SEATTLE, S RENTON P&R","LOCAL",1,"3396907","10101080"
"100082","WEEKDAY","18113045","DOWNTOWN SEATTLE, STAR LAKE P&R","LOCAL",1,"3396908","10190015"
"100084","WEEKDAY","18113054","SEATTLE, MILITARY ROAD","LOCAL",1,"3396908","10192048"
"100041","WEEKDAY","18114250","DOWNTOWN SEATTLE, RENTON","EXPRESS",1,"3396909","10143047"
"100041","WEEKDAY","18114251","BLACK DIAMOND, RENTON","EXPRESS",0,"3396910","21143052"
"100003","WEEKDAY","19363655","DOWNTOWN SEATTLE, S RENTON P&R","LOCAL",1,"3396911","10101084"
"100005","WEEKDAY","22938518","DOWNTOWN SEATTLE, RAINIER BEACH STATION","LOCAL",1,"3396911","10106088"
"100005","WEEKDAY","22938570","RENTON, RAINIER BEACH STATION","LOCAL",0,"3396911","21106093"
"100003","WEEKDAY","19363645","DOWNTOWN SEATTLE, S RENTON P&R","LOCAL",1,"3396912","10101084"
"100003","WEEKDAY","19364062","RENTON TRANSIT CENTER, S RENTON P&R","LOCAL",0,"3396912","21101081"
"100069","WEEKDAY","21023153","S FEDERAL WAY, FEDERAL WAY PARK AND RIDE","LOCAL",0,"3396912","21178044"
"100068","WEEKDAY","18112928","FEDERAL WAY, 320TH P&R, VIA I-5","LOCAL",0,"3396913","21177117"
"100003","WEEKDAY","19363578","RENTON TRANSIT CENTER, S RENTON P&R","LOCAL",0,"3396913","21101081"
"100005","WEEKDAY","22938492","RENTON, RAINIER BEACH STATION","LOCAL",0,"3396913","21106093"
"100005","WEEKDAY","22938497","RENTON, RAINIER BEACH STATION","LOCAL",0,"3396913","21106093"
"100005","WEEKDAY","22938502","RENTON, RAINIER BEACH STATION","LOCAL",0,"3396913","21106093"
"100038","WEEKDAY","18113622","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18113623","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18113624","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18113625","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18113626","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18113627","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18113628","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18113629","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18113630","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18113631","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18113632","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18113633","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18113634","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18114060","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18114061","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18114063","GREGORY HEIGHTS, HIGHLINE HOSPITAL","LOCAL",0,"3397106","21139009"
"100038","WEEKDAY","18114064","BURIEN TRANSIT CENTER","LOCAL",1,"3397106","10139007"
"100038","WEEKDAY","18114065","BURIEN TRANSIT CENTER","LOCAL",1,"3397106","10139007"
"100038","WEEKDAY","18114067","BURIEN TRANSIT CENTER","LOCAL",1,"3397106","10139007"
"100047","WEEKDAY","18113442","DOWNTOWN SEATTLE","LOCAL",1,"3397107","10152333"
"100077","WEEKDAY","18114181","AUBURN","LOCAL",1,"3397107","30186012"
"100078","WEEKDAY","18114001","TWIN LAKES, VIA HOYT ROAD","LOCAL",0,"3397108","21187012"
"100078","WEEKDAY","18114003","TWIN LAKES, VIA HOYT ROAD","LOCAL",0,"3397108","21187013"
"100078","WEEKDAY","18114008","FEDERAL WAY TRANSIT CENTER, VIA S 320TH ST","LOCAL",1,"3397108","10187008"
"100078","WEEKDAY","18114010","FEDERAL WAY TRANSIT CENTER, VIA S 320TH ST","LOCAL",1,"3397108","10187008"
"100073","WEEKDAY","18114024","FEDERAL WAY TRANSIT CENTER, VIA SW 356TH ST","LOCAL",1,"3397108","10182009"
"100073","WEEKDAY","18114028","FEDERAL WAY TRANSIT CENTER, VIA SW 356TH ST","LOCAL",1,"3397108","10182009"
"100073","WEEKDAY","18114049","NE TACOMA, VIA SW 356TH ST","LOCAL",0,"3397108","21182008"
"100073","WEEKDAY","18114053","NE TACOMA, VIA SW 356TH ST","LOCAL",0,"3397108","21182008"
"100073","WEEKDAY","18114055","NE TACOMA, VIA SW 356TH ST","LOCAL",0,"3397108","21182008"
"100072","WEEKDAY","18114456","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397108","41181029"
"100072","WEEKDAY","18114457","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397108","30181030"
"100072","WEEKDAY","18114458","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397108","41181029"
"100072","WEEKDAY","18114442","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397109","41181029"
"100072","WEEKDAY","18114445","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397109","30181030"
"100072","WEEKDAY","18114464","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397109","41181029"
"100072","WEEKDAY","18114467","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397109","30181030"
"100072","WEEKDAY","18114469","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397109","30181030"
"100072","WEEKDAY","18114471","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397109","30181030"
"100072","WEEKDAY","18114477","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397109","41181029"
"100072","WEEKDAY","18114480","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397109","30181030"
"100072","WEEKDAY","18114489","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397109","30181030"
"100072","WEEKDAY","18114496","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397109","41181029"
"100072","WEEKDAY","18114498","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397109","41181029"
"100072","WEEKDAY","18114500","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397109","41181029"
"100072","WEEKDAY","18114502","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397109","41181029"
"100072","WEEKDAY","18114444","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397110","41181029"
"100072","WEEKDAY","18114447","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397110","30181030"
"100072","WEEKDAY","18114459","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397110","30181030"
"100072","WEEKDAY","18114466","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397110","41181029"
"100072","WEEKDAY","18114468","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397110","41181029"
"100072","WEEKDAY","18114470","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397110","41181029"
"100072","WEEKDAY","18114472","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397110","41181029"
"100072","WEEKDAY","18114473","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397110","30181030"
"100072","WEEKDAY","18114479","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397110","41181029"
"100072","WEEKDAY","18114482","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397110","30181030"
"100072","WEEKDAY","18114491","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397110","30181030"
"100072","WEEKDAY","18114505","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397110","30181030"
"100072","WEEKDAY","18114507","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397110","30181030"
"100072","WEEKDAY","18114443","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397111","30181030"
"100072","WEEKDAY","18114450","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397111","41181029"
"100072","WEEKDAY","18114452","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397111","41181029"
"100072","WEEKDAY","18114454","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397111","41181029"
"100072","WEEKDAY","18114462","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397111","41181029"
"100072","WEEKDAY","18114465","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397111","30181030"
"100072","WEEKDAY","18114475","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397111","41181029"
"100072","WEEKDAY","18114478","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397111","30181030"
"100072","WEEKDAY","18114494","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397111","41181029"
"100072","WEEKDAY","18114497","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397111","30181030"
"100072","WEEKDAY","18114499","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397111","30181030"
"100072","WEEKDAY","18114501","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397111","30181030"
"100072","WEEKDAY","18114448","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397112","41181029"
"100072","WEEKDAY","18114451","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397112","30181030"
"100072","WEEKDAY","18114453","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397112","30181030"
"100072","WEEKDAY","18114455","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397112","30181030"
"100072","WEEKDAY","18114460","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397112","41181029"
"100072","WEEKDAY","18114463","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397112","30181030"
"100072","WEEKDAY","18114476","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397112","30181030"
"100072","WEEKDAY","18114483","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397112","41181029"
"100072","WEEKDAY","18114485","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397112","41181029"
"100072","WEEKDAY","18114487","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397112","41181029"
"100072","WEEKDAY","18114492","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397112","41181029"
"100072","WEEKDAY","18114495","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397112","30181030"
"100072","WEEKDAY","18114446","GREEN RIVER CC, AUBURN STATION","LOCAL",0,"3397113","41181029"
"100072","WEEKDAY","18114449","TWIN LAKES P&R, AUBURN STATION","LOCAL",1,"3397113","30181030"
"100448","SATURDAY","23110246","KIRKLAND TRANSIT CENTER, REDMOND TRANSIT CENTER","LOCAL",1,"3409048","30248018"
"100448","SATURDAY","23110249","KIRKLAND TRANSIT CENTER, REDMOND TRANSIT CENTER","LOCAL",1,"3409048","30248018"
"100448","SATURDAY","23110263","KIRKLAND TRANSIT CENTER, REDMOND TRANSIT CENTER","LOCAL",1,"3409048","30248018"
"100128","SATURDAY","23110269","KIRKLAND, TOTEM LAKE","LOCAL",1,"3409048","20236060"
"100128","SATURDAY","23110274","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3409048","11236059"
"100128","SATURDAY","23110282","KIRKLAND, TOTEM LAKE","LOCAL",1,"3409048","20236060"
"100128","SATURDAY","23110285","WOODINVILLE, TOTEM LAKE","LOCAL",0,"3409048","11236059"
"100448","SATURDAY","23110290","AVONDALE, REDMOND","LOCAL",0,"3409048","41248030"
"100448","SATURDAY","23110301","AVONDALE, REDMOND","LOCAL",0,"3409048","41248030"
"100448","SATURDAY","23110304","AVONDALE, REDMOND","LOCAL",0,"3409048","41248030"
"100448","SATURDAY","23110317","AVONDALE, REDMOND","LOCAL",0,"3409048","41248030"
"100130","SATURDAY","23110414","BOTHELL, TOTEM LAKE","LOCAL",0,"3409048","11238060"
"100130","SATURDAY","23110427","BOTHELL, TOTEM LAKE","LOCAL",0,"3409048","11238060"
"100130","SATURDAY","23110431","KIRKLAND, TOTEM LAKE","LOCAL",1,"3409048","20238061"
"100162","SATURDAY","21651163","ISSAQUAH, BELLEVUE","LOCAL",0,"3409049","41271136"
"100162","SATURDAY","21651170","ISSAQUAH, BELLEVUE","LOCAL",0,"3409049","41271136"
"100162","SATURDAY","21651176","ISSAQUAH, BELLEVUE","LOCAL",0,"3409049","41271136"
"100162","SATURDAY","21651185","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3409049","30271137"
"100162","SATURDAY","21651192","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3409049","30271137"
"100162","SATURDAY","21651199","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3409049","30271137"
"100162","SATURDAY","21651160","ISSAQUAH, BELLEVUE","LOCAL",0,"3409050","41271136"
"100162","SATURDAY","21651167","ISSAQUAH, BELLEVUE","LOCAL",0,"3409050","41271136"
"100162","SATURDAY","21651174","ISSAQUAH, BELLEVUE","LOCAL",0,"3409050","41271136"
"100162","SATURDAY","21651178","ISSAQUAH, BELLEVUE","LOCAL",0,"3409050","41271136"
"100162","SATURDAY","21651189","UNIVERSITY DISTRICT, BELLEVUE","LOCAL",1,"3409050","30271137"
